,id,filename,topic,iteration,duration
2788,uark8675aesirpresence15_49225_988050800,emitter_naive_15_103123_12.csv,uark8675aesirpresence15,12,15
2789,uark8675aesirpresence25_49226_3639200,emitter_naive_15_103123_12.csv,uark8675aesirpresence25,12,15
2790,uark8675aesirpresence21_49226_4424000,emitter_naive_15_103123_12.csv,uark8675aesirpresence21,12,15
2791,uark8675aesirpresence13_49226_4837200,emitter_naive_15_103123_12.csv,uark8675aesirpresence13,12,15
2792,uark8675aesirpresence12_49226_5205500,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
2793,uark8675aesirpresence11_49226_65842500,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2794,uark8675aesirpresence11_49227_65894500,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2795,uark8675aesirpresence41_49227_973036000,emitter_naive_15_103123_12.csv,uark8675aesirpresence41,12,15
2796,uark8675aesirpresence14_49227_988412300,emitter_naive_15_103123_12.csv,uark8675aesirpresence14,12,15
2797,uark8675aesirpresence23_49228_4277700,emitter_naive_15_103123_12.csv,uark8675aesirpresence23,12,15
2798,uark8675aesirpresence12_49228_19631400,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
2799,uark8675aesirpresence11_49228_66609200,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2800,uark8675aesirpresence31_49228_973240200,emitter_naive_15_103123_12.csv,uark8675aesirpresence31,12,15
2801,uark8675aesirpresence13_49229_4442000,emitter_naive_15_103123_12.csv,uark8675aesirpresence13,12,15
2802,uark8675aesirpresence11_49229_66989400,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2803,uark8675aesirpresence42_49229_973380800,emitter_naive_15_103123_12.csv,uark8675aesirpresence42,12,15
2804,uark8675aesirpresence12_49230_20353900,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
2805,uark8675aesirpresence11_49230_67135000,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2806,uark8675aesirpresence15_49230_990759900,emitter_naive_15_103123_12.csv,uark8675aesirpresence15,12,15
2807,uark8675aesirpresence22_49231_6473400,emitter_naive_15_103123_12.csv,uark8675aesirpresence22,12,15
2808,uark8675aesirpresence11_49231_68726500,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2809,uark8675aesirpresence43_49231_975195600,emitter_naive_15_103123_12.csv,uark8675aesirpresence43,12,15
2810,uark8675aesirpresence32_49231_990717500,emitter_naive_15_103123_12.csv,uark8675aesirpresence32,12,15
2811,uark8675aesirpresence14_49231_991261300,emitter_naive_15_103123_12.csv,uark8675aesirpresence14,12,15
2812,uark8675aesirpresence24_49232_6503100,emitter_naive_15_103123_12.csv,uark8675aesirpresence24,12,15
2813,uark8675aesirpresence21_49232_7314400,emitter_naive_15_103123_12.csv,uark8675aesirpresence21,12,15
2814,uark8675aesirpresence13_49232_7648200,emitter_naive_15_103123_12.csv,uark8675aesirpresence13,12,15
2815,uark8675aesirpresence12_49232_22338500,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
2816,uark8675aesirpresence11_49232_68839700,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2817,uark8675aesirpresence11_49233_71732400,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2818,uark8675aesirpresence44_49233_977650300,emitter_naive_15_103123_12.csv,uark8675aesirpresence44,12,15
2819,uark8675aesirpresence12_49234_24381300,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
2820,uark8675aesirpresence11_49234_71349200,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2821,uark8675aesirpresence33_49234_993298700,emitter_naive_15_103123_12.csv,uark8675aesirpresence33,12,15
2822,uark8675aesirpresence13_49235_8715400,emitter_naive_15_103123_12.csv,uark8675aesirpresence13,12,15
2823,uark8675aesirpresence11_49235_71408300,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2824,uark8675aesirpresence45_49235_978727400,emitter_naive_15_103123_12.csv,uark8675aesirpresence45,12,15
2825,uark8675aesirpresence15_49235_994322500,emitter_naive_15_103123_12.csv,uark8675aesirpresence15,12,15
2826,uark8675aesirpresence14_49235_995858700,emitter_naive_15_103123_12.csv,uark8675aesirpresence14,12,15
2827,uark8675aesirpresence25_49236_9932100,emitter_naive_15_103123_12.csv,uark8675aesirpresence25,12,15
2828,uark8675aesirpresence23_49236_10474400,emitter_naive_15_103123_12.csv,uark8675aesirpresence23,12,15
2829,uark8675aesirpresence12_49236_25376300,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
2830,uark8675aesirpresence11_49236_72563700,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2831,uark8675aesirpresence11_49237_72335900,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2832,uark8675aesirpresence51_49237_916550200,emitter_naive_15_103123_12.csv,uark8675aesirpresence51,12,15
2833,uark8675aesirpresence34_49237_978856300,emitter_naive_15_103123_12.csv,uark8675aesirpresence34,12,15
2834,uark8675aesirpresence22_49238_10227100,emitter_naive_15_103123_12.csv,uark8675aesirpresence22,12,15
2835,uark8675aesirpresence21_49238_10641900,emitter_naive_15_103123_12.csv,uark8675aesirpresence21,12,15
2836,uark8675aesirpresence13_49238_10823900,emitter_naive_15_103123_12.csv,uark8675aesirpresence13,12,15
2837,uark8675aesirpresence12_49238_25836000,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
2838,uark8675aesirpresence11_49238_72970100,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2839,uark8675aesirpresence11_49239_72818000,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2840,uark8675aesirpresence52_49239_916583100,emitter_naive_15_103123_12.csv,uark8675aesirpresence52,12,15
2841,uark8675aesirpresence31_49239_979093500,emitter_naive_15_103123_12.csv,uark8675aesirpresence31,12,15
2842,uark8675aesirpresence14_49240_11342900,emitter_naive_15_103123_12.csv,uark8675aesirpresence14,12,15
2843,uark8675aesirpresence12_49240_26272400,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
2844,uark8675aesirpresence11_49240_72795500,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2845,uark8675aesirpresence35_49240_981101300,emitter_naive_15_103123_12.csv,uark8675aesirpresence35,12,15
2846,uark8675aesirpresence15_49240_996931900,emitter_naive_15_103123_12.csv,uark8675aesirpresence15,12,15
2847,uark8675aesirpresence24_49241_12584200,emitter_naive_15_103123_12.csv,uark8675aesirpresence24,12,15
2848,uark8675aesirpresence13_49241_13462600,emitter_naive_15_103123_12.csv,uark8675aesirpresence13,12,15
2849,uark8675aesirpresence11_49241_74835000,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2850,uark8675aesirpresence53_49241_918596400,emitter_naive_15_103123_12.csv,uark8675aesirpresence53,12,15
2851,uark8675aesirpresence12_49242_28017300,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
2852,uark8675aesirpresence11_49242_74945500,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2853,uark8675aesirpresence11_49243_77813800,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2854,uark8675aesirpresence54_49243_905973000,emitter_naive_15_103123_12.csv,uark8675aesirpresence54,12,15
2855,uark8675aesirpresence41_49243_983793200,emitter_naive_15_103123_12.csv,uark8675aesirpresence41,12,15
2856,uark8675aesirpresence32_49243_999226700,emitter_naive_15_103123_12.csv,uark8675aesirpresence32,12,15
2857,uark8675aesirpresence23_49244_15363500,emitter_naive_15_103123_12.csv,uark8675aesirpresence23,12,15
2858,uark8675aesirpresence21_49244_15854200,emitter_naive_15_103123_12.csv,uark8675aesirpresence21,12,15
2859,uark8675aesirpresence14_49244_16026000,emitter_naive_15_103123_12.csv,uark8675aesirpresence14,12,15
2860,uark8675aesirpresence13_49244_16209200,emitter_naive_15_103123_12.csv,uark8675aesirpresence13,12,15
2861,uark8675aesirpresence12_49244_30830900,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
2862,uark8675aesirpresence11_49244_77465600,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2863,uark8675aesirpresence22_49245_14931500,emitter_naive_15_103123_12.csv,uark8675aesirpresence22,12,15
2864,uark8675aesirpresence11_49245_77414500,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2865,uark8675aesirpresence55_49245_906384900,emitter_naive_15_103123_12.csv,uark8675aesirpresence55,12,15
2866,uark8675aesirpresence15_49246_322100,emitter_naive_15_103123_12.csv,uark8675aesirpresence15,12,15
2867,uark8675aesirpresence25_49246_15753600,emitter_naive_15_103123_12.csv,uark8675aesirpresence25,12,15
2868,uark8675aesirpresence12_49246_31479400,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
2869,uark8675aesirpresence11_49246_78459500,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2870,uark8675aesirpresence42_49246_984516700,emitter_naive_15_103123_12.csv,uark8675aesirpresence42,12,15
2871,uark8675aesirpresence13_49247_31016000,emitter_naive_15_103123_12.csv,uark8675aesirpresence13,12,15
2872,uark8675aesirpresence11_49247_78171200,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2873,uark8675aesirpresence33_49248_1516500,emitter_naive_15_103123_12.csv,uark8675aesirpresence33,12,15
2874,uark8675aesirpresence14_49248_16862500,emitter_naive_15_103123_12.csv,uark8675aesirpresence14,12,15
2875,uark8675aesirpresence12_49248_32770200,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
2876,uark8675aesirpresence11_49248_79662500,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2877,uark8675aesirpresence11_49249_79366300,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2878,uark8675aesirpresence43_49249_985579700,emitter_naive_15_103123_12.csv,uark8675aesirpresence43,12,15
2879,uark8675aesirpresence24_49250_16790200,emitter_naive_15_103123_12.csv,uark8675aesirpresence24,12,15
2880,uark8675aesirpresence21_49250_17223500,emitter_naive_15_103123_12.csv,uark8675aesirpresence21,12,15
2881,uark8675aesirpresence13_49250_32510900,emitter_naive_15_103123_12.csv,uark8675aesirpresence13,12,15
2882,uark8675aesirpresence12_49250_32923800,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
2883,uark8675aesirpresence11_49250_79276600,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2884,uark8675aesirpresence31_49250_987527500,emitter_naive_15_103123_12.csv,uark8675aesirpresence31,12,15
2885,uark8675aesirpresence15_49251_3494400,emitter_naive_15_103123_12.csv,uark8675aesirpresence15,12,15
2886,uark8675aesirpresence11_49251_81806300,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2887,uark8675aesirpresence34_49251_987864400,emitter_naive_15_103123_12.csv,uark8675aesirpresence34,12,15
2888,uark8675aesirpresence22_49252_18978000,emitter_naive_15_103123_12.csv,uark8675aesirpresence22,12,15
2889,uark8675aesirpresence23_49252_19555300,emitter_naive_15_103123_12.csv,uark8675aesirpresence23,12,15
2890,uark8675aesirpresence14_49252_19751300,emitter_naive_15_103123_12.csv,uark8675aesirpresence14,12,15
2891,uark8675aesirpresence12_49252_34583000,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
2892,uark8675aesirpresence11_49252_81294800,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2893,uark8675aesirpresence44_49252_990509100,emitter_naive_15_103123_12.csv,uark8675aesirpresence44,12,15
2894,uark8675aesirpresence13_49253_37777800,emitter_naive_15_103123_12.csv,uark8675aesirpresence13,12,15
2895,uark8675aesirpresence11_49253_84556600,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2896,uark8675aesirpresence12_49254_39141700,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
2897,uark8675aesirpresence11_49254_86511900,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2898,uark8675aesirpresence11_49255_91672700,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2899,uark8675aesirpresence45_49255_988297900,emitter_naive_15_103123_12.csv,uark8675aesirpresence45,12,15
2900,uark8675aesirpresence35_49255_989159300,emitter_naive_15_103123_12.csv,uark8675aesirpresence35,12,15
2901,uark8675aesirpresence32_49256_4183700,emitter_naive_15_103123_12.csv,uark8675aesirpresence32,12,15
2902,uark8675aesirpresence15_49256_4629500,emitter_naive_15_103123_12.csv,uark8675aesirpresence15,12,15
2903,uark8675aesirpresence25_49256_19549600,emitter_naive_15_103123_12.csv,uark8675aesirpresence25,12,15
2904,uark8675aesirpresence21_49256_20124000,emitter_naive_15_103123_12.csv,uark8675aesirpresence21,12,15
2905,uark8675aesirpresence14_49256_20356100,emitter_naive_15_103123_12.csv,uark8675aesirpresence14,12,15
2906,uark8675aesirpresence13_49256_50568200,emitter_naive_15_103123_12.csv,uark8675aesirpresence13,12,15
2907,uark8675aesirpresence12_49256_51051600,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
2908,uark8675aesirpresence11_49256_97928200,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2909,uark8675aesirpresence11_49257_108777100,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2910,uark8675aesirpresence12_49258_66731500,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
2911,uark8675aesirpresence11_49258_113938300,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2912,uark8675aesirpresence51_49258_931062600,emitter_naive_15_103123_12.csv,uark8675aesirpresence51,12,15
2913,uark8675aesirpresence24_49259_24673700,emitter_naive_15_103123_12.csv,uark8675aesirpresence24,12,15
2914,uark8675aesirpresence22_49259_25186500,emitter_naive_15_103123_12.csv,uark8675aesirpresence22,12,15
2915,uark8675aesirpresence13_49259_56113100,emitter_naive_15_103123_12.csv,uark8675aesirpresence13,12,15
2916,uark8675aesirpresence11_49259_118884000,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2917,uark8675aesirpresence41_49259_997112300,emitter_naive_15_103123_12.csv,uark8675aesirpresence41,12,15
2918,uark8675aesirpresence23_49260_29082700,emitter_naive_15_103123_12.csv,uark8675aesirpresence23,12,15
2919,uark8675aesirpresence14_49260_29876700,emitter_naive_15_103123_12.csv,uark8675aesirpresence14,12,15
2920,uark8675aesirpresence12_49260_75942300,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
2921,uark8675aesirpresence11_49260_122957000,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2922,uark8675aesirpresence33_49261_15995000,emitter_naive_15_103123_12.csv,uark8675aesirpresence33,12,15
2923,uark8675aesirpresence15_49261_16613000,emitter_naive_15_103123_12.csv,uark8675aesirpresence15,12,15
2924,uark8675aesirpresence11_49261_124657300,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2925,uark8675aesirpresence52_49261_921618700,emitter_naive_15_103123_12.csv,uark8675aesirpresence52,12,15
2926,uark8675aesirpresence31_49261_999618800,emitter_naive_15_103123_12.csv,uark8675aesirpresence31,12,15
2927,uark8675aesirpresence21_49262_31113400,emitter_naive_15_103123_12.csv,uark8675aesirpresence21,12,15
2928,uark8675aesirpresence13_49262_62096800,emitter_naive_15_103123_12.csv,uark8675aesirpresence13,12,15
2929,uark8675aesirpresence12_49262_78076100,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
2930,uark8675aesirpresence11_49262_124542300,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2931,uark8675aesirpresence11_49263_127217100,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2932,uark8675aesirpresence42_49263_986701600,emitter_naive_15_103123_12.csv,uark8675aesirpresence42,12,15
2933,uark8675aesirpresence14_49264_33615500,emitter_naive_15_103123_12.csv,uark8675aesirpresence14,12,15
2934,uark8675aesirpresence12_49264_80358100,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
2935,uark8675aesirpresence11_49264_127240400,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2936,uark8675aesirpresence53_49264_924951600,emitter_naive_15_103123_12.csv,uark8675aesirpresence53,12,15
2937,uark8675aesirpresence13_49265_65043600,emitter_naive_15_103123_12.csv,uark8675aesirpresence13,12,15
2938,uark8675aesirpresence11_49265_127841700,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2939,uark8675aesirpresence34_49265_987986600,emitter_naive_15_103123_12.csv,uark8675aesirpresence34,12,15
2940,uark8675aesirpresence15_49266_19088100,emitter_naive_15_103123_12.csv,uark8675aesirpresence15,12,15
2941,uark8675aesirpresence25_49266_19891000,emitter_naive_15_103123_12.csv,uark8675aesirpresence25,12,15
2942,uark8675aesirpresence22_49266_34864000,emitter_naive_15_103123_12.csv,uark8675aesirpresence22,12,15
2943,uark8675aesirpresence12_49266_81973200,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
2944,uark8675aesirpresence11_49266_128466300,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2945,uark8675aesirpresence11_49267_128754100,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2946,uark8675aesirpresence54_49267_910773200,emitter_naive_15_103123_12.csv,uark8675aesirpresence54,12,15
2947,uark8675aesirpresence43_49267_988590200,emitter_naive_15_103123_12.csv,uark8675aesirpresence43,12,15
2948,uark8675aesirpresence32_49268_4369100,emitter_naive_15_103123_12.csv,uark8675aesirpresence32,12,15
2949,uark8675aesirpresence24_49268_35958400,emitter_naive_15_103123_12.csv,uark8675aesirpresence24,12,15
2950,uark8675aesirpresence23_49268_36737700,emitter_naive_15_103123_12.csv,uark8675aesirpresence23,12,15
2951,uark8675aesirpresence21_49268_37057800,emitter_naive_15_103123_12.csv,uark8675aesirpresence21,12,15
2952,uark8675aesirpresence14_49268_37223600,emitter_naive_15_103123_12.csv,uark8675aesirpresence14,12,15
2953,uark8675aesirpresence13_49268_67145000,emitter_naive_15_103123_12.csv,uark8675aesirpresence13,12,15
2954,uark8675aesirpresence12_49268_82650600,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
2955,uark8675aesirpresence11_49268_129702200,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2956,uark8675aesirpresence11_49269_130056500,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2957,uark8675aesirpresence12_49270_83283600,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
2958,uark8675aesirpresence11_49270_145885400,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2959,uark8675aesirpresence55_49270_913059300,emitter_naive_15_103123_12.csv,uark8675aesirpresence55,12,15
2960,uark8675aesirpresence35_49270_991004700,emitter_naive_15_103123_12.csv,uark8675aesirpresence35,12,15
2961,uark8675aesirpresence15_49271_22487300,emitter_naive_15_103123_12.csv,uark8675aesirpresence15,12,15
2962,uark8675aesirpresence13_49271_69087000,emitter_naive_15_103123_12.csv,uark8675aesirpresence13,12,15
2963,uark8675aesirpresence11_49271_147199500,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2964,uark8675aesirpresence44_49271_991868900,emitter_naive_15_103123_12.csv,uark8675aesirpresence44,12,15
2965,uark8675aesirpresence14_49272_38235100,emitter_naive_15_103123_12.csv,uark8675aesirpresence14,12,15
2966,uark8675aesirpresence12_49272_85287300,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
2967,uark8675aesirpresence11_49272_147641200,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2968,uark8675aesirpresence31_49273_9728200,emitter_naive_15_103123_12.csv,uark8675aesirpresence31,12,15
2969,uark8675aesirpresence22_49273_41192100,emitter_naive_15_103123_12.csv,uark8675aesirpresence22,12,15
2970,uark8675aesirpresence11_49273_150598200,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2971,uark8675aesirpresence33_49274_25593100,emitter_naive_15_103123_12.csv,uark8675aesirpresence33,12,15
2972,uark8675aesirpresence21_49274_41214000,emitter_naive_15_103123_12.csv,uark8675aesirpresence21,12,15
2973,uark8675aesirpresence13_49274_72698000,emitter_naive_15_103123_12.csv,uark8675aesirpresence13,12,15
2974,uark8675aesirpresence12_49274_88060400,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
2975,uark8675aesirpresence11_49274_150728500,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2976,uark8675aesirpresence11_49275_150986300,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2977,uark8675aesirpresence45_49275_995626900,emitter_naive_15_103123_12.csv,uark8675aesirpresence45,12,15
2978,uark8675aesirpresence41_49276_11416200,emitter_naive_15_103123_12.csv,uark8675aesirpresence41,12,15
2979,uark8675aesirpresence25_49276_26401300,emitter_naive_15_103123_12.csv,uark8675aesirpresence25,12,15
2980,uark8675aesirpresence15_49276_26945500,emitter_naive_15_103123_12.csv,uark8675aesirpresence15,12,15
2981,uark8675aesirpresence23_49276_42226400,emitter_naive_15_103123_12.csv,uark8675aesirpresence23,12,15
2982,uark8675aesirpresence14_49276_42706100,emitter_naive_15_103123_12.csv,uark8675aesirpresence14,12,15
2983,uark8675aesirpresence12_49276_88929500,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
2984,uark8675aesirpresence11_49276_151273500,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2985,uark8675aesirpresence24_49277_42162800,emitter_naive_15_103123_12.csv,uark8675aesirpresence24,12,15
2986,uark8675aesirpresence13_49277_73376500,emitter_naive_15_103123_12.csv,uark8675aesirpresence13,12,15
2987,uark8675aesirpresence11_49277_151925500,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2988,uark8675aesirpresence12_49278_90609200,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
2989,uark8675aesirpresence11_49278_153062900,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2990,uark8675aesirpresence11_49279_153562700,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
2991,uark8675aesirpresence51_49279_935041600,emitter_naive_15_103123_12.csv,uark8675aesirpresence51,12,15
2992,uark8675aesirpresence34_49279_997281500,emitter_naive_15_103123_12.csv,uark8675aesirpresence34,12,15
2993,uark8675aesirpresence32_49280_13000500,emitter_naive_15_103123_12.csv,uark8675aesirpresence32,12,15
2994,uark8675aesirpresence22_49280_44087100,emitter_naive_15_103123_12.csv,uark8675aesirpresence22,12,15
2995,uark8675aesirpresence21_49280_44485600,emitter_naive_15_103123_12.csv,uark8675aesirpresence21,12,15
2996,uark8675aesirpresence14_49280_44658300,emitter_naive_15_103123_12.csv,uark8675aesirpresence14,12,15
2997,uark8675aesirpresence13_49280_75300700,emitter_naive_15_103123_12.csv,uark8675aesirpresence13,12,15
2998,uark8675aesirpresence12_49280_90982100,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
2999,uark8675aesirpresence11_49280_153556600,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
3000,uark8675aesirpresence42_49280_999375100,emitter_naive_15_103123_12.csv,uark8675aesirpresence42,12,15
3001,uark8675aesirpresence15_49281_31266700,emitter_naive_15_103123_12.csv,uark8675aesirpresence15,12,15
3002,uark8675aesirpresence11_49281_156616900,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
3003,uark8675aesirpresence12_49282_98187000,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
3004,uark8675aesirpresence11_49282_160490100,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
3005,uark8675aesirpresence13_49283_84638500,emitter_naive_15_103123_12.csv,uark8675aesirpresence13,12,15
3006,uark8675aesirpresence11_49283_163545500,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
3007,uark8675aesirpresence52_49283_931227800,emitter_naive_15_103123_12.csv,uark8675aesirpresence52,12,15
3008,uark8675aesirpresence31_49284_25166400,emitter_naive_15_103123_12.csv,uark8675aesirpresence31,12,15
3009,uark8675aesirpresence23_49284_56469100,emitter_naive_15_103123_12.csv,uark8675aesirpresence23,12,15
3010,uark8675aesirpresence14_49284_57173100,emitter_naive_15_103123_12.csv,uark8675aesirpresence14,12,15
3011,uark8675aesirpresence12_49284_103195700,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
3012,uark8675aesirpresence11_49284_166179000,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
3013,uark8675aesirpresence11_49285_174755100,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
3014,uark8675aesirpresence43_49285_991592400,emitter_naive_15_103123_12.csv,uark8675aesirpresence43,12,15
3015,uark8675aesirpresence35_49285_992224900,emitter_naive_15_103123_12.csv,uark8675aesirpresence35,12,15
3016,uark8675aesirpresence25_49286_38281500,emitter_naive_15_103123_12.csv,uark8675aesirpresence25,12,15
3017,uark8675aesirpresence15_49286_38841200,emitter_naive_15_103123_12.csv,uark8675aesirpresence15,12,15
3018,uark8675aesirpresence24_49286_53968200,emitter_naive_15_103123_12.csv,uark8675aesirpresence24,12,15
3019,uark8675aesirpresence21_49286_54320100,emitter_naive_15_103123_12.csv,uark8675aesirpresence21,12,15
3020,uark8675aesirpresence13_49286_85327300,emitter_naive_15_103123_12.csv,uark8675aesirpresence13,12,15
3021,uark8675aesirpresence12_49286_117050300,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
3022,uark8675aesirpresence11_49286_179613700,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
3023,uark8675aesirpresence33_49287_40915000,emitter_naive_15_103123_12.csv,uark8675aesirpresence33,12,15
3024,uark8675aesirpresence22_49287_56446100,emitter_naive_15_103123_12.csv,uark8675aesirpresence22,12,15
3025,uark8675aesirpresence11_49287_181883900,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
3026,uark8675aesirpresence53_49287_933116400,emitter_naive_15_103123_12.csv,uark8675aesirpresence53,12,15
3027,uark8675aesirpresence14_49288_58827600,emitter_naive_15_103123_12.csv,uark8675aesirpresence14,12,15
3028,uark8675aesirpresence12_49288_121403200,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
3029,uark8675aesirpresence11_49288_184071700,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
3030,uark8675aesirpresence13_49289_92634700,emitter_naive_15_103123_12.csv,uark8675aesirpresence13,12,15
3031,uark8675aesirpresence11_49289_187342800,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
3032,uark8675aesirpresence12_49290_130325800,emitter_naive_15_103123_12.csv,uark8675aesirpresence12,12,15
3033,uark8675aesirpresence11_49290_192809200,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
3034,uark8675aesirpresence44_49290_991256500,emitter_naive_15_103123_12.csv,uark8675aesirpresence44,12,15
3035,uark8675aesirpresence15_49291_53635400,emitter_naive_15_103123_12.csv,uark8675aesirpresence15,12,15
3036,uark8675aesirpresence11_49291_194244000,emitter_naive_15_103123_12.csv,uark8675aesirpresence11,12,15
3037,uark8675aesirpresence54_49291_915144800,emitter_naive_15_103123_12.csv,uark8675aesirpresence54,12,15
3038,uark8675aesirpresence41_49292_25461100,emitter_naive_15_103123_12.csv,uark8675aesirpresence41,12,15
3039,uark8675aesirpresence32_49292_26010100,emitter_naive_15_103123_12.csv,uark8675aesirpresence32,12,15
3040,uark8675aesirpresence21_49292_56630200,emitter_naive_15_103123_12.csv,uark8675aesirpresence21,12,15
3041,uark8675aesirpresence23_49292_57175500,emitter_naive_15_103123_12.csv,uark8675aesirpresence23,12,15
